CountyCode	PrecinctNu	CensusBloc	Split
MRT	19	120850014042012	
MRT	19	120850014042013	
MRT	19	120850014042014	
MRT	19	120850014042015	
MRT	19	120850014042016	
MRT	19	120850014042017	
MRT	19	120850014042018	
MRT	21	120850014042019	A
MRT	19	120850014042019	B
MRT	21	120850014042020	
MRT	21	120850014042021	
MRT	21	120850014042022	
MRT	19	120850014042023	
MRT	19	120850014042024	
MRT	19	120850014042025	
MRT	19	120850014042026	
MRT	19	120850014042027	
MRT	19	120850014042028	
MRT	19	120850014042029	
MRT	19	120850014042030	
MRT	21	120850014042031	
MRT	19	120850014042032	
MRT	19	120850014042033	
MRT	19	120850014042034	
MRT	21	120850014042035	
MRT	21	120850014042036	
MRT	21	120850014042037	
MRT	21	120850014042038	
MRT	21	120850014042039	
MRT	21	120850014042040	
MRT	21	120850014042041	
MRT	21	120850014042042	
MRT	21	120850014042043	
MRT	21	120850014042044	
MRT	21	120850014042045	
MRT	21	120850014042046	
MRT	21	120850014042047	
MRT	31	120850014043000	
MRT	31	120850014043001	
MRT	31	120850014043002	
MRT	31	120850014043003	
MRT	31	120850014043004	
MRT	31	120850014043005	
MRT	31	120850014043006	
MRT	31	120850014043007	
MRT	31	120850014043008	
MRT	31	120850014043009	
MRT	31	120850014043010	
MRT	31	120850014043011	
MRT	31	120850014043012	
MRT	31	120850014043013	
MRT	31	120850014043014	
MRT	31	120850014043015	
MRT	31	120850014043016	
MRT	31	120850014043017	
MRT	31	120850014043018	
MRT	31	120850014043019	
MRT	31	120850014043020	
MRT	31	120850014043021	
MRT	31	120850014043022	
MRT	31	120850014043023	
MRT	12	120850014061000	
MRT	28	120850014061001	
MRT	28	120850014061002	
MRT	12	120850014061003	
MRT	12	120850014061004	
MRT	12	120850014061005	
MRT	12	120850014061006	
MRT	12	120850014061007	
MRT	12	120850014061008	
MRT	28	120850014061009	
MRT	12	120850014061010	
MRT	12	120850014061011	
MRT	12	120850014061012	
MRT	12	120850014061013	
MRT	12	120850014061014	
MRT	12	120850014061015	
MRT	12	120850014061016	
MRT	12	120850014061017	
MRT	12	120850014061018	
MRT	12	120850014061019	
MRT	12	120850014061020	
MRT	12	120850014061021	
MRT	12	120850014061022	
MRT	19	120850014061023	
MRT	19	120850014061024	
MRT	28	120850014061025	
MRT	19	120850014061026	
MRT	19	120850014061027	
MRT	19	120850014061028	
MRT	19	120850014061029	
MRT	19	120850014061030	
MRT	19	120850014061031	
MRT	19	120850014061032	
MRT	19	120850014061033	
MRT	19	120850014061034	
MRT	19	120850014061035	
MRT	19	120850014061036	
MRT	19	120850014061037	
MRT	19	120850014061038	
MRT	19	120850014061039	
MRT	19	120850014061040	
MRT	12	120850014062000	
MRT	12	120850014062001	
MRT	12	120850014062002	
MRT	12	120850014062003	
MRT	12	120850014062004	
MRT	12	120850014062005	
MRT	12	120850014062006	
MRT	12	120850014062007	
MRT	12	120850014062008	
MRT	12	120850014062009	
MRT	12	120850014062010	
MRT	12	120850014062011	
MRT	12	120850014062012	
MRT	12	120850014062013	
MRT	12	120850014062014	
MRT	12	120850014062015	
MRT	12	120850014062016	
MRT	12	120850014062017	
MRT	12	120850014062018	
MRT	12	120850014062019	
MRT	12	120850014062020	
MRT	12	120850014062021	
MRT	12	120850014062022	
MRT	12	120850014062023	
MRT	12	120850014062024	
MRT	12	120850014062025	
MRT	19	120850014062026	
MRT	19	120850014062027	
MRT	19	120850014062028	
MRT	19	120850014062029	
MRT	19	120850014062030	
MRT	20	120850014071000	
MRT	20	120850014071001	
MRT	20	120850014071002	
MRT	31	120850014071003	
MRT	31	120850014071004	
MRT	31	120850014071005	
MRT	31	120850014071006	
MRT	31	120850014071007	
MRT	31	120850014071008	
MRT	31	120850014071009	
MRT	20	120850014071010	
MRT	20	120850014071011	
MRT	20	120850014071012	
MRT	31	120850014071013	A
MRT	20	120850014071013	B
MRT	20	120850014071013	C
MRT	31	120850014071014	
MRT	31	120850014071015	
MRT	31	120850014071016	
MRT	31	120850014071017	
MRT	31	120850014071018	
MRT	31	120850014071019	
MRT	31	120850014071020	
MRT	31	120850014071021	
MRT	31	120850014071022	
MRT	31	120850014071023	
MRT	31	120850014071024	
MRT	31	120850014071025	
MRT	31	120850014071026	
MRT	31	120850014071027	
MRT	31	120850014071028	
MRT	31	120850014071029	
MRT	31	120850014071030	
MRT	20	120850014072000	
MRT	20	120850014072001	
MRT	20	120850014072002	
MRT	20	120850014072003	
MRT	20	120850014072004	
MRT	20	120850014072005	
MRT	20	120850014072006	
MRT	20	120850014072007	
MRT	20	120850014072008	
MRT	20	120850014072009	
MRT	20	120850014072010	
MRT	20	120850014072011	
MRT	20	120850014072012	
MRT	20	120850014072013	
MRT	20	120850014072014	A
MRT	31	120850014072014	B
MRT	31	120850014072014	C
MRT	31	120850014072015	
MRT	20	120850014072016	
MRT	31	120850014072017	
MRT	20	120850014072018	
MRT	31	120850014072019	
MRT	31	120850014072020	
MRT	31	120850014072021	
MRT	31	120850014072022	
MRT	31	120850014072023	
MRT	31	120850014072024	
MRT	31	120850014072025	
MRT	31	120850014072026	
MRT	12	120850014081000	
MRT	12	120850014081001	
MRT	12	120850014081002	
MRT	12	120850014081003	
MRT	12	120850014081004	
MRT	12	120850014081005	
MRT	12	120850014081006	
MRT	12	120850014081007	
MRT	12	120850014081008	
MRT	12	120850014081009	
MRT	12	120850014081010	
MRT	12	120850014081011	
MRT	12	120850014081012	
MRT	12	120850014081013	
MRT	12	120850014081014	
MRT	12	120850014081015	
MRT	12	120850014081016	
MRT	12	120850014081017	
MRT	12	120850014081018	
MRT	12	120850014081019	
MRT	12	120850014081020	
MRT	12	120850014081021	
MRT	12	120850014081022	
MRT	12	120850014081023	
MRT	12	120850014081024	
MRT	12	120850014081025	
MRT	12	120850014081026	
MRT	19	120850014081027	
MRT	19	120850014081028	
MRT	19	120850014081029	
MRT	19	120850014081030	
MRT	12	120850014082000	
MRT	12	120850014082001	
MRT	12	120850014082002	
MRT	12	120850014082003	
MRT	12	120850014082004	
MRT	12	120850014082005	
MRT	12	120850014082006	
MRT	12	120850014082007	
MRT	12	120850014082008	
MRT	12	120850014082009	
MRT	12	120850014082010	
MRT	12	120850014082011	
MRT	12	120850014082012	
MRT	12	120850014082013	
MRT	12	120850014082014	
MRT	12	120850014082015	
MRT	12	120850014082016	
MRT	12	120850014082017	
MRT	12	120850014082018	
MRT	12	120850014082019	
MRT	12	120850014082020	
MRT	12	120850014082021	
MRT	12	120850014082022	
MRT	12	120850014082023	
MRT	12	120850014082024	
MRT	12	120850014082025	
MRT	12	120850014082026	
MRT	12	120850014082027	
MRT	18	120850014091000	
MRT	18	120850014091001	
MRT	18	120850014091002	
MRT	18	120850014091003	
MRT	18	120850014091004	
MRT	18	120850014091005	
MRT	18	120850014091006	
MRT	18	120850014091007	A
MRT	15	120850014091007	B
MRT	15	120850014091007	C
MRT	15	120850014091008	
MRT	18	120850014091009	
MRT	18	120850014091010	
MRT	18	120850014091011	
MRT	15	120850014091012	A
MRT	18	120850014091012	B
MRT	18	120850014091012	C
MRT	18	120850014091012	D
MRT	15	120850014091013	
MRT	15	120850014091014	
MRT	15	120850014091015	
MRT	15	120850014091016	
MRT	15	120850014091017	
MRT	15	120850014091018	
MRT	15	120850014091019	
MRT	15	120850014091020	
MRT	15	120850014091021	
MRT	15	120850014091022	
MRT	15	120850014091023	
MRT	15	120850014091024	
MRT	15	120850014091025	
MRT	15	120850014092000	
MRT	15	120850014092001	
MRT	15	120850014092002	
MRT	15	120850014092003	
MRT	15	120850014092004	
MRT	15	120850014092005	
MRT	31	120850014092006	
MRT	31	120850014092007	
MRT	31	120850014092008	
MRT	31	120850014092009	
MRT	15	120850014092010	
MRT	15	120850014092011	
MRT	15	120850014092012	
MRT	15	120850014092013	
MRT	15	120850014092014	
MRT	15	120850014092015	
MRT	15	120850014092016	
MRT	31	120850014092017	
MRT	31	120850014092018	
MRT	31	120850014092019	
MRT	31	120850014092020	
MRT	31	120850014092021	
MRT	31	120850014092022	
MRT	31	120850014092023	
MRT	14	120850014101000	
MRT	14	120850014101001	
MRT	14	120850014101002	
MRT	14	120850014101003	
MRT	14	120850014101004	
MRT	14	120850014101005	
MRT	14	120850014101006	
MRT	14	120850014101007	
MRT	14	120850014101008	
MRT	14	120850014101009	
MRT	14	120850014101010	
MRT	14	120850014101011	
MRT	14	120850014101012	
MRT	14	120850014101013	
MRT	14	120850014101014	
MRT	14	120850014101015	
MRT	14	120850014101016	
MRT	14	120850014101017	
MRT	14	120850014101018	
MRT	14	120850014101019	
MRT	14	120850014101020	
MRT	14	120850014101021	
MRT	14	120850014101022	
MRT	14	120850014101023	
MRT	14	120850014101024	
MRT	14	120850014101025	
MRT	14	120850014101026	
MRT	14	120850014101027	
MRT	14	120850014101028	
MRT	14	120850014101029	
MRT	14	120850014101030	
MRT	14	120850014101031	
MRT	14	120850014101032	
MRT	14	120850014101033	
MRT	14	120850014101034	
MRT	14	120850014101035	
MRT	14	120850014101036	
MRT	14	120850014101037	
MRT	14	120850014101038	
MRT	14	120850014101039	
MRT	14	120850014101040	
MRT	14	120850014101041	
MRT	14	120850014101042	
MRT	14	120850014101043	
MRT	14	120850014101044	
MRT	14	120850014101045	
MRT	14	120850014101046	
MRT	14	120850014101047	
MRT	14	120850014101048	
MRT	14	120850014101049	
MRT	14	120850014101050	
MRT	14	120850014101051	
MRT	14	120850014101052	
MRT	14	120850014102000	
MRT	14	120850014102001	
MRT	14	120850014102002	
MRT	14	120850014102003	
MRT	14	120850014102004	
MRT	14	120850014102005	
MRT	14	120850014102006	
MRT	14	120850014102007	
MRT	14	120850014102008	
MRT	20	120850014102009	
MRT	20	120850014102010	
MRT	20	120850014102011	
MRT	20	120850014102012	
MRT	20	120850014102013	
MRT	14	120850014102014	
MRT	14	120850014103000	
MRT	14	120850014103001	
MRT	14	120850014103002	
MRT	14	120850014103003	
MRT	14	120850014103004	
MRT	14	120850014103005	
MRT	14	120850014103006	
MRT	14	120850014103007	
MRT	14	120850014103008	
MRT	14	120850014103009	
MRT	14	120850014103010	
MRT	14	120850014103011	
MRT	28	120850015001000	
MRT	28	120850015001001	
MRT	28	120850015001002	
MRT	28	120850015001003	
MRT	28	120850015001004	
MRT	28	120850015001005	
MRT	28	120850015001006	
MRT	28	120850015001007	
MRT	28	120850015001008	
MRT	28	120850015001009	
MRT	28	120850015001010	
MRT	28	120850015001011	
MRT	28	120850015001012	
MRT	19	120850015001013	
MRT	28	120850015001014	
MRT	28	120850015001015	
MRT	12	120850015001016	
MRT	28	120850015001017	
MRT	20	120850015001018	
MRT	20	120850015001019	
MRT	20	120850015001020	
MRT	28	120850015001021	
MRT	14	120850015001022	
MRT	14	120850015001023	
MRT	28	120850015001024	
MRT	13	120850015001025	
MRT	28	120850015001026	
MRT	28	120850015001027	
MRT	20	120850015001028	
MRT	14	120850015001029	
MRT	14	120850015001030	
MRT	14	120850015001031	
MRT	14	120850015001032	
MRT	14	120850015001033	
MRT	14	120850015001034	
MRT	14	120850015001035	
MRT	14	120850015001036	
MRT	20	120850015001037	
MRT	20	120850015001038	
MRT	20	120850015001039	
MRT	20	120850015001040	
MRT	14	120850015001041	
MRT	12	120850015001042	
MRT	12	120850015001043	
MRT	12	120850015001044	
MRT	12	120850015001045	
MRT	12	120850015001046	
MRT	12	120850015001047	
MRT	20	120850015001048	
MRT	20	120850015001049	
MRT	20	120850015001050	
MRT	20	120850015001051	A
MRT	12	120850015001051	B
MRT	12	120850015001052	
MRT	12	120850015001053	
MRT	12	120850015001054	
MRT	28	120850015001055	
MRT	28	120850015001056	
MRT	28	120850015001057	
MRT	12	120850015001058	
MRT	19	120850015001059	
MRT	28	120850015001060	
MRT	12	120850015001061	
MRT	12	120850015001062	
MRT	19	120850015001063	
MRT	19	120850015001064	
MRT	19	120850015001065	
MRT	28	120850015001066	
MRT	28	120850015001067	
MRT	28	120850015001068	
MRT	28	120850015002000	
MRT	28	120850015002001	
MRT	28	120850015002002	
MRT	28	120850015002003	
MRT	28	120850015002004	
MRT	28	120850015002005	
MRT	28	120850015002006	
MRT	28	120850015002007	
MRT	28	120850015002008	
MRT	28	120850015002009	
MRT	28	120850015002010	
MRT	28	120850015002011	
MRT	28	120850015002012	
MRT	28	120850015002013	
MRT	28	120850015002014	
MRT	28	120850015002015	
MRT	28	120850015002016	
MRT	28	120850015002017	
MRT	28	120850015002018	
MRT	28	120850015002019	
MRT	28	120850015002020	
MRT	28	120850015002021	
MRT	19	120850015002022	
MRT	28	120850015002023	
MRT	28	120850015002024	
MRT	19	120850015002025	
MRT	19	120850015002026	
MRT	19	120850015002027	
MRT	19	120850015002028	
MRT	19	120850015002029	
MRT	19	120850015002030	
MRT	19	120850015002031	
MRT	19	120850015002032	
MRT	19	120850015002033	
MRT	19	120850015002034	
MRT	19	120850015002035	
MRT	19	120850015002036	
MRT	19	120850015002037	
MRT	19	120850015002038	
MRT	19	120850015002039	
MRT	19	120850015002040	
MRT	19	120850015002041	
MRT	19	120850015002042	
MRT	19	120850015002043	
MRT	19	120850015002044	
MRT	19	120850015002045	
MRT	19	120850015002046	
MRT	19	120850015002047	
MRT	19	120850015002048	
MRT	19	120850015002049	
MRT	19	120850015002050	
MRT	19	120850015002051	
MRT	19	120850015002052	
MRT	19	120850015002053	
MRT	19	120850015002054	
MRT	19	120850015002055	
MRT	19	120850015002056	
MRT	19	120850015002057	
MRT	19	120850015002058	
MRT	19	120850015002059	
MRT	19	120850015002060	
MRT	19	120850015002061	
MRT	19	120850015002062	
MRT	19	120850015002063	
MRT	19	120850015002064	
MRT	19	120850015002065	
MRT	19	120850015002066	
MRT	19	120850015002067	
MRT	19	120850015002068	
MRT	19	120850015002069	
MRT	19	120850015002070	
MRT	19	120850015002071	
MRT	19	120850015002072	
MRT	19	120850015002073	
MRT	19	120850015002074	
MRT	19	120850015002075	
MRT	21	120850015002076	
MRT	28	120850015002077	
MRT	21	120850015002078	
MRT	21	120850015002079	
MRT	21	120850015002080	
MRT	19	120850015002081	
MRT	19	120850015002082	
MRT	19	120850015002083	
MRT	19	120850015002084	
MRT	19	120850015002085	
MRT	19	120850015002086	
MRT	21	120850015002087	
MRT	21	120850015002088	
MRT	21	120850015002089	
MRT	21	120850015002090	
MRT	21	120850015002091	
MRT	21	120850015002092	
MRT	21	120850015002093	
MRT	21	120850015002094	
MRT	21	120850015002095	
MRT	21	120850015002096	
MRT	21	120850015002097	
MRT	21	120850015002098	
MRT	21	120850015002099	
MRT	21	120850015002100	
MRT	21	120850015002101	
MRT	21	120850015002102	
MRT	21	120850015002103	
MRT	21	120850015002104	
MRT	21	120850015002105	
MRT	21	120850015002106	
MRT	21	120850015002107	
MRT	21	120850015002108	
MRT	21	120850015002109	
MRT	21	120850015002110	
MRT	21	120850015002111	
MRT	21	120850015002112	
MRT	21	120850015002113	
MRT	21	120850015002114	
MRT	21	120850015002115	
MRT	21	120850015002116	
MRT	21	120850015002117	
MRT	21	120850015002118	
MRT	21	120850015002119	
MRT	21	120850015002120	
MRT	21	120850015002121	
MRT	21	120850015002122	
MRT	21	120850015002123	
MRT	21	120850015002124	
MRT	21	120850015002125	
MRT	21	120850015002126	
MRT	21	120850015002127	
MRT	21	120850015002128	
MRT	21	120850015002129	
MRT	21	120850015002130	
MRT	21	120850015002131	
MRT	21	120850016011000	
MRT	21	120850016011001	
MRT	21	120850016011002	
MRT	21	120850016011003	
MRT	21	120850016011004	
MRT	21	120850016011005	
MRT	21	120850016011006	
MRT	21	120850016011007	
MRT	21	120850016011008	
MRT	21	120850016011009	
MRT	21	120850016011010	
MRT	21	120850016011011	
MRT	21	120850016011012	
MRT	21	120850016011013	
MRT	21	120850016011014	
MRT	21	120850016011015	
MRT	21	120850016011016	
MRT	21	120850016011017	
MRT	21	120850016011018	
MRT	21	120850016011019	
MRT	21	120850016011020	
MRT	21	120850016011021	
MRT	21	120850016011022	
MRT	21	120850016012000	
MRT	21	120850016012001	
MRT	21	120850016012002	
MRT	21	120850016012003	
MRT	21	120850016012004	
MRT	21	120850016012005	
MRT	21	120850016012006	
MRT	21	120850016012007	
MRT	21	120850016012008	
MRT	21	120850016012009	
MRT	21	120850016012010	
MRT	21	120850016012011	
MRT	21	120850016012012	
MRT	21	120850016012013	
MRT	21	120850016012014	
MRT	21	120850016012015	
MRT	21	120850016012016	
MRT	21	120850016012017	
MRT	21	120850016012018	
MRT	21	120850016012019	
MRT	21	120850016012020	
MRT	21	120850016012021	
MRT	21	120850016012022	
MRT	21	120850016012023	
MRT	21	120850016012024	
MRT	21	120850016012025	
MRT	21	120850016012026	
MRT	21	120850016012027	
MRT	21	120850016012028	
MRT	21	120850016012029	
MRT	21	120850016012030	
MRT	21	120850016012031	
MRT	21	120850016012032	
MRT	21	120850016013000	
MRT	21	120850016013001	
MRT	21	120850016013002	
MRT	21	120850016013003	
MRT	21	120850016013004	
MRT	21	120850016013005	
MRT	21	120850016013006	
MRT	21	120850016013007	
MRT	21	120850016013008	
MRT	21	120850016013009	
MRT	21	120850016013010	
MRT	21	120850016013011	
MRT	21	120850016013012	
MRT	21	120850016013013	
MRT	21	120850016013014	
MRT	21	120850016013015	
MRT	21	120850016013016	
MRT	21	120850016013017	
MRT	21	120850016013018	
MRT	21	120850016013019	
MRT	21	120850016013020	
MRT	21	120850016013021	
MRT	21	120850016013022	
MRT	21	120850016013023	
MRT	19	120850016021000	
MRT	19	120850016021001	
MRT	19	120850016021002	
MRT	19	120850016021003	
MRT	19	120850016021004	
MRT	19	120850016021005	
MRT	19	120850016021006	
MRT	19	120850016021007	
MRT	19	120850016021008	
MRT	19	120850016021009	
MRT	19	120850016021010	
MRT	19	120850016021011	
MRT	19	120850016021012	
MRT	21	120850016021013	
MRT	21	120850016021014	
MRT	21	120850016021015	
MRT	21	120850016021016	
MRT	21	120850016021017	
MRT	21	120850016021018	
MRT	21	120850016021019	
MRT	21	120850016021020	
MRT	21	120850016021021	
MRT	21	120850016021022	
MRT	21	120850016021023	
MRT	21	120850016021024	
MRT	21	120850016021025	
MRT	21	120850016021026	
MRT	21	120850016021027	
MRT	21	120850016021028	
MRT	19	120850016021029	
MRT	19	120850016021030	
MRT	19	120850016021031	
MRT	21	120850016021032	
MRT	21	120850016021033	
MRT	21	120850016021034	
MRT	21	120850016021035	
MRT	21	120850016021036	
MRT	21	120850016021037	
MRT	21	120850016021038	
MRT	21	120850016021039	
MRT	21	120850016021040	
MRT	21	120850016021041	
MRT	21	120850016021042	
MRT	21	120850016021043	
MRT	21	120850016021044	
MRT	21	120850016021045	
MRT	21	120850016021046	
MRT	21	120850016021047	
MRT	21	120850016021048	
MRT	21	120850016021049	
MRT	21	120850016021050	
MRT	21	120850016021051	
MRT	21	120850016021052	
MRT	21	120850016021053	
MRT	21	120850016021054	
MRT	21	120850016021055	
MRT	21	120850016021056	
MRT	21	120850016021057	
MRT	21	120850016021058	
MRT	21	120850016021059	
MRT	21	120850016021060	
MRT	21	120850016021061	
MRT	21	120850016021062	
MRT	21	120850016021063	
MRT	21	120850016021064	
MRT	21	120850016021065	
MRT	21	120850016021066	
MRT	21	120850016021067	
MRT	21	120850016021068	
MRT	21	120850016021069	
MRT	19	120850016021070	
MRT	19	120850016021071	
MRT	21	120850016021072	
MRT	21	120850016021073	
MRT	21	120850016021074	
MRT	21	120850016021075	
MRT	17	120850017001000	
MRT	17	120850017001001	
MRT	17	120850017001002	
MRT	17	120850017001003	
MRT	17	120850017001004	
MRT	17	120850017001005	
MRT	17	120850017001006	
MRT	17	120850017001007	
MRT	17	120850017001008	
MRT	17	120850017001009	
MRT	17	120850017001010	
MRT	17	120850017001011	
MRT	17	120850017001012	
MRT	17	120850017001013	
MRT	17	120850017001014	
MRT	17	120850017001015	
MRT	17	120850017001016	
MRT	17	120850017001017	
MRT	17	120850017001018	
MRT	17	120850017001019	
MRT	17	120850017001020	
MRT	17	120850017001021	
MRT	17	120850017001022	
MRT	17	120850017001023	
MRT	17	120850017001024	
MRT	17	120850017001025	
MRT	17	120850017001026	
MRT	17	120850017001027	
MRT	17	120850017001028	
MRT	17	120850017001029	
MRT	17	120850017001030	
MRT	17	120850017001031	
MRT	17	120850017001032	
MRT	17	120850017001033	
MRT	17	120850017001034	
MRT	17	120850017001035	
MRT	17	120850017001036	
MRT	17	120850017001037	
MRT	17	120850017001038	
MRT	17	120850017001039	
MRT	17	120850017001040	
MRT	17	120850017001041	
MRT	17	120850017001042	
MRT	17	120850017001043	
MRT	17	120850017001044	
MRT	17	120850017001045	
MRT	17	120850017001046	
MRT	17	120850017001047	
MRT	17	120850017001048	
MRT	17	120850017001049	
MRT	17	120850017001050	
MRT	17	120850017001051	
MRT	17	120850017001052	
MRT	17	120850017001053	
MRT	17	120850017001054	
MRT	17	120850017001055	
MRT	17	120850017001056	
MRT	17	120850017001057	
MRT	17	120850017001058	
MRT	17	120850017001059	
MRT	17	120850017001060	
MRT	17	120850017001061	
MRT	17	120850017001062	
MRT	17	120850017001063	
MRT	17	120850017001064	
MRT	17	120850017001065	
MRT	17	120850017001066	
MRT	17	120850017001067	
MRT	17	120850017001068	
MRT	17	120850017001069	
MRT	17	120850017001070	
MRT	17	120850017001071	
MRT	17	120850017001072	
MRT	17	120850017001073	
MRT	17	120850017001074	
MRT	17	120850017001075	
MRT	17	120850017001076	
MRT	17	120850017001077	
MRT	17	120850017001078	
MRT	17	120850017001079	
MRT	17	120850017001080	
MRT	17	120850017001081	
MRT	17	120850017001082	
MRT	17	120850017001083	
MRT	17	120850017001084	
MRT	17	120850017001085	
MRT	17	120850017001086	
MRT	17	120850017001087	
MRT	17	120850017001088	
MRT	17	120850017001089	
MRT	17	120850017001090	
MRT	17	120850017001091	
MRT	17	120850017001092	
MRT	17	120850017001093	
MRT	17	120850017001094	
MRT	17	120850017001095	
MRT	17	120850017001096	
MRT	17	120850017001097	
MRT	17	120850017001098	
MRT	17	120850017001099	
MRT	17	120850017001100	
MRT	17	120850017001101	
MRT	17	120850017001102	
MRT	17	120850017001103	
MRT	17	120850017001104	
MRT	17	120850017001105	
MRT	17	120850017001106	
MRT	17	120850017001107	
MRT	17	120850017001108	
MRT	17	120850017001109	
MRT	17	120850017001110	
MRT	17	120850017001111	
MRT	17	120850017001112	
MRT	17	120850017001113	
MRT	17	120850017001114	
MRT	17	120850017001115	
MRT	17	120850017001116	
MRT	17	120850017001117	
MRT	17	120850017001118	
MRT	17	120850017001119	
MRT	17	120850017001120	
MRT	17	120850017001121	
MRT	17	120850017001122	
MRT	17	120850017001123	
MRT	17	120850017001124	
MRT	17	120850017001125	
MRT	17	120850017001126	
MRT	17	120850017001127	
MRT	17	120850017001128	
MRT	17	120850017001129	
MRT	17	120850017001130	
MRT	17	120850017001131	
MRT	17	120850017001132	
MRT	17	120850017001133	
MRT	17	120850017001134	
MRT	17	120850017001135	
MRT	17	120850017001136	
MRT	17	120850017001137	
MRT	17	120850017001138	
MRT	17	120850017001139	
MRT	17	120850017001140	
MRT	17	120850017001141	
MRT	17	120850017001142	
MRT	17	120850017001143	
MRT	17	120850017001144	
MRT	17	120850017001145	
MRT	17	120850017001146	
MRT	17	120850017001147	
MRT	17	120850017001148	
MRT	17	120850017001149	
MRT	17	120850017001150	
MRT	17	120850017001151	
MRT	17	120850017001152	
MRT	17	120850017001153	
MRT	17	120850017001154	
MRT	17	120850017001155	
MRT	17	120850017001156	
MRT	17	120850017001157	
MRT	17	120850017001158	
MRT	17	120850017001159	
MRT	29	120850017001160	
MRT	29	120850017001161	
MRT	17	120850017001162	
MRT	17	120850017001163	
MRT	17	120850017001164	
MRT	17	120850017001165	
MRT	17	120850017001166	
MRT	17	120850017001167	
MRT	17	120850017001168	
MRT	17	120850017001169	
MRT	17	120850017001170	
MRT	17	120850017001171	
MRT	17	120850017001172	
MRT	17	120850017001173	
MRT	17	120850017001174	
MRT	17	120850017001175	
MRT	17	120850017001176	
MRT	17	120850017001177	
MRT	17	120850017001178	
MRT	17	120850017001179	
MRT	17	120850017001180	
MRT	17	120850017001181	
MRT	17	120850017001182	
MRT	17	120850017001183	
MRT	17	120850017001184	
MRT	17	120850017001185	
MRT	17	120850017001186	
MRT	17	120850017001187	
MRT	17	120850017001188	
MRT	17	120850017001189	
MRT	17	120850017001190	
MRT	17	120850017001191	
MRT	17	120850017001192	
MRT	17	120850017001193	
MRT	17	120850017001194	
MRT	17	120850017001195	
MRT	17	120850017001196	
MRT	17	120850017001197	
MRT	17	120850017001198	
MRT	17	120850017001199	
MRT	17	120850017001200	
MRT	17	120850017001201	
MRT	17	120850017001202	
MRT	17	120850017001203	
MRT	17	120850017001204	
MRT	17	120850017001205	
MRT	17	120850017001206	
MRT	17	120850017001207	
MRT	17	120850017001208	
MRT	17	120850017001209	
MRT	17	120850017001210	
MRT	23	120850017002000	
MRT	23	120850017002001	
MRT	23	120850017002002	
MRT	23	120850017002003	
MRT	23	120850017002004	
MRT	23	120850017002005	
MRT	23	120850017002006	
MRT	23	120850017002007	
MRT	23	120850017002008	
MRT	23	120850017002009	
MRT	23	120850017002010	
MRT	23	120850017002011	
MRT	23	120850017002012	
MRT	23	120850017002013	
MRT	23	120850017002014	
MRT	23	120850017002015	
MRT	23	120850017002016	
MRT	23	120850017002017	
MRT	23	120850017002018	
MRT	23	120850017002019	
MRT	23	120850017002020	
MRT	23	120850017002021	
MRT	23	120850017002022	
MRT	23	120850017002023	
MRT	23	120850017002024	
MRT	23	120850017002025	
MRT	23	120850017002026	
MRT	23	120850017002027	
MRT	23	120850017002028	
MRT	23	120850017002029	
MRT	23	120850017002030	
MRT	23	120850017002031	
MRT	23	120850017002032	
MRT	23	120850017002033	
MRT	23	120850017002034	
MRT	23	120850017002035	
MRT	23	120850017002036	
MRT	23	120850017002037	
MRT	23	120850017002038	
MRT	22	120850017002039	
MRT	23	120850017002040	
MRT	23	120850017002041	
MRT	23	120850017002042	
MRT	22	120850017002043	
MRT	23	120850017002044	
MRT	23	120850017002045	
MRT	23	120850017002046	
MRT	23	120850017002047	
MRT	23	120850017002048	
MRT	23	120850017002049	
MRT	23	120850017002050	
MRT	23	120850017002051	
MRT	23	120850017002052	
MRT	23	120850017002053	
MRT	23	120850017002054	
MRT	17	120850017002055	
MRT	17	120850017002056	
MRT	17	120850017002057	
MRT	23	120850017002058	
MRT	29	120850017002059	
MRT	29	120850017002060	
MRT	29	120850017002061	
MRT	29	120850017002062	
MRT	29	120850017002063	
MRT	23	120850017002064	
MRT	23	120850017002065	
MRT	23	120850017002066	
MRT	23	120850017002067	
MRT	23	120850017002068	
MRT	23	120850017002069	
MRT	23	120850017002070	
MRT	23	120850017002071	
MRT	23	120850017002072	
MRT	23	120850017002073	
MRT	23	120850017002074	
MRT	29	120850017002075	A
MRT	23	120850017002075	B
MRT	23	120850017002076	
MRT	29	120850017002077	
MRT	29	120850017002078	
MRT	29	120850017002079	
MRT	29	120850017002080	
MRT	29	120850017002081	
MRT	29	120850017002082	
MRT	29	120850017002083	
MRT	29	120850017002084	
MRT	29	120850017002085	
MRT	29	120850017002086	
MRT	29	120850017002087	
MRT	29	120850017002088	
MRT	29	120850017002089	
MRT	29	120850017002090	
MRT	29	120850017002091	
MRT	29	120850017002092	
MRT	29	120850017002093	
MRT	29	120850017002094	
MRT	29	120850017002095	
MRT	29	120850017002096	
MRT	29	120850017002097	
MRT	29	120850017002098	
MRT	29	120850017002099	
MRT	29	120850017002100	
MRT	29	120850017002101	
MRT	29	120850017002102	
MRT	29	120850017002103	
MRT	29	120850017002104	
MRT	29	120850017002105	
MRT	29	120850017002106	
MRT	29	120850017002107	
MRT	29	120850017002108	
MRT	29	120850017002109	
MRT	29	120850017002110	
MRT	29	120850017002111	
MRT	29	120850017002112	
MRT	29	120850017002113	
